,gender,new_location,mixed_attitude,economic_inflation,cost_of_living,income,redundancy,new_car,policy_war,good_mood,bad_mood,treatment/control
1629,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1630,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1631,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1632,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1633,1,yorkshire,Neutral,1,1,1,1,1,1,1,1,0
1634,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1635,0,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1636,0,wolverhampton,Neutral,1,1,1,1,1,1,1,1,0
1637,1,yorkshire,Slightly Positive,1,1,1,1,1,1,1,1,0
1638,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1639,0,east midland,Slightly Positive,1,1,1,1,1,1,1,1,0
1640,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1641,1,london,Neutral,1,1,1,1,1,1,1,1,0
1642,1,northeast,Slightly Negative,1,1,1,1,1,1,1,1,0
1643,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1644,1,derby,Slightly Positive,1,1,1,1,1,1,1,1,0
1645,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1646,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1647,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1648,1,other towns and places,Extremely Positive,1,1,1,1,1,1,1,1,0
1649,1,southampton,Slightly Negative,1,1,1,1,1,1,1,1,0
1650,1,southwest,Neutral,1,1,1,1,1,1,1,1,0
1651,1,scotland,Neutral,1,1,1,1,1,1,1,1,0
1652,0,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1653,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1654,1,northeast,Neutral,1,1,1,1,1,1,1,1,0
1655,1,yorkshire,Neutral,1,1,1,1,1,1,1,1,0
1656,1,east midland,Neutral,1,1,1,1,1,1,1,1,0
1657,1,scotland,Neutral,1,1,1,1,1,1,1,1,0
1658,1,warrington,Slightly Negative,1,1,1,1,1,1,1,1,0
1659,1,scotland,Neutral,1,1,1,1,1,1,1,1,0
1660,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1661,1,yorkshire,Slightly Positive,1,1,1,1,1,1,1,1,0
1662,1,east midland,Neutral,1,1,1,1,1,1,1,1,0
1663,0,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1664,1,london,Neutral,1,1,1,1,1,1,1,1,0
1665,0,yorkshire,Slightly Positive,1,1,1,1,1,1,1,1,0
1666,1,northwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1667,1,northeast,Slightly Negative,1,1,1,1,1,1,1,1,0
1668,0,northwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1669,0,yorkshire,Slightly Negative,1,1,1,1,1,1,1,1,0
1670,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1671,1,london,Neutral,1,1,1,1,1,1,1,1,0
1672,1,west midland,Neutral,1,1,1,1,1,1,1,1,0
1673,1,yorkshire,Slightly Positive,1,1,1,1,1,1,1,1,0
1674,0,london,Slightly Positive,1,1,1,1,1,1,1,1,0
1675,1,southeast,Neutral,1,1,1,1,1,1,1,1,0
1676,0,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1677,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1678,1,yorkshire,Extremely Positive,1,1,1,1,1,1,1,1,0
1679,0,northwest,Extremely Positive,1,1,1,1,1,1,1,1,0
1680,1,southeast,Neutral,1,1,1,1,1,1,1,1,0
1681,0,london,Neutral,1,1,1,1,1,1,1,1,0
1682,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1683,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1684,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1685,1,yorkshire,Extremely Positive,1,1,1,1,1,1,1,1,0
1686,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1687,1,oxford,Neutral,1,1,1,1,1,1,1,1,0
1688,0,west midland,Slightly Negative,1,1,1,1,1,1,1,1,0
1689,1,scotland,Slightly Negative,1,1,1,1,1,1,1,1,0
1690,1,northwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1691,1,southeast,Extremely Positive,1,1,1,1,1,1,1,1,0
1692,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1693,1,northwest,Slightly Positive,1,1,1,1,1,1,1,1,0
1694,1,northeast,Neutral,1,1,1,1,1,1,1,1,0
1695,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1696,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1697,0,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1698,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1699,1,bournemouth,Slightly Positive,1,1,1,1,1,1,1,1,0
1700,1,northwest,Extremely Positive,1,1,1,1,1,1,1,1,0
1701,1,wales,Slightly Positive,1,1,1,1,1,1,1,1,0
1702,1,yorkshire,Slightly Positive,1,1,1,1,1,1,1,1,0
1703,0,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1704,0,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1705,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1706,1,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1707,1,west midland,Extremely Positive,1,1,1,1,1,1,1,1,0
1708,1,london,Neutral,1,1,1,1,1,1,1,1,0
1709,1,southeast,Slightly Positive,1,1,1,1,1,1,1,1,0
1710,1,northeast,Slightly Negative,1,1,1,1,1,1,1,1,0
1711,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1712,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1713,0,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1714,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1715,1,wales,Slightly Negative,1,1,1,1,1,1,1,1,0
1716,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1717,0,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1718,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1719,0,northwest,Slightly Negative,1,1,1,1,1,1,1,1,0
1720,1,london,Neutral,1,1,1,1,1,1,1,1,0
1721,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1722,1,east midland,Slightly Negative,1,1,1,1,1,1,1,1,0
1723,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1724,1,other towns and places,Slightly Positive,1,1,1,1,1,1,1,1,0
1725,1,wales,Neutral,1,1,1,1,1,1,1,1,0
1726,0,east midland,Slightly Negative,1,1,1,1,1,1,1,1,0
1727,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1728,1,yorkshire,Neutral,1,1,1,1,1,1,1,1,0
1729,0,other towns and places,Slightly Negative,1,1,1,1,1,1,1,1,0
1730,1,east midland,Slightly Positive,1,1,1,1,1,1,1,1,0
1731,1,yorkshire,Extremely Positive,1,1,1,1,1,1,1,1,0
1732,1,other towns and places,Neutral,1,1,1,1,1,1,1,1,0
1733,1,east midland,Slightly Positive,1,1,1,1,1,1,1,1,0
1734,1,northern ireland,Slightly Negative,1,1,1,1,1,1,1,1,0
1735,1,northwest,Slightly Positive,1,1,1,1,1,1,1,1,0
