,flair sentiment
10513,-0.927849781
10514,0.997642072
10515,-0.910996123
10516,0.943198724
10517,0.997654649
10518,-0.959201852
10519,0.692768646
10520,-0.720632107
10521,-0.53567628
10522,0.963328613
10523,-0.616835419
10524,-0.672101937
10525,0.944181284
10526,-0.918567624
10527,-0.931502191
10528,0.900232854
10529,0.88707333
10530,-0.830110937
10531,-0.921298154
10532,0.657040836
10533,0.999721755
10534,-0.68785579
10535,-0.629964185
10536,-0.951891609
10537,0.999884601
10538,-0.900161624
10539,0.974840842
10540,-0.769256396
10541,0.998584457
10542,0.965655427
10543,-0.623281125
10544,-0.977037355
10545,-0.965884138
10546,0.963335289
10547,-0.977553967
10548,0.853291326
10549,-0.961129419
10550,0.748048636
10551,-0.772747688
10552,0.725325848
10553,-0.80526251
10554,0.554580474
10555,0.975278953
10556,0.635338577
10557,-0.816219978
10558,-0.864965626
10559,0.880565037
10560,-0.595568767
10561,0.617663954
10562,0.63176312
10563,0.932232315
10564,-0.626299318
10565,-0.942551453
10566,-0.981669165
10567,0.774120553
10568,0.723119322
10569,-0.970005236
10570,-0.730455197
10571,-0.903291937
10572,-0.923120216
10573,-0.728995008
10574,-0.720637531
10575,-0.919173468
10576,-0.973915088
10577,-0.972226009
10578,-0.767361613
10579,0.999115613
10580,0.941864365
10581,-0.504906806
10582,-0.888991956
10583,0.758305425
10584,-0.539229981
10585,-0.726633861
10586,-0.915967453
10587,-0.643977517
10588,-0.973241054
10589,-0.984982054
10590,-0.714701464
10591,0.748302501
10592,-0.605794561
10593,-0.989087893
10594,0.774175689
10595,-0.833242264
10596,0.934927976
10597,-0.951571877
10598,0.976923923
10599,0.509134124
10600,-0.971174604
10601,-0.53426318
10602,0.975859046
10603,0.95952969
10604,0.910152269
10605,0.877130848
10606,-0.924969042
10607,-0.99381716
10608,-0.804353267
10609,-0.927841138
10610,0.968955143
10611,-0.78020528
10612,0.935864042
10613,-0.949061773
10614,-0.615579741
10615,-0.988302155
10616,-0.788873726
10617,0.936953774
10618,-0.586700102
10619,-0.622790799
10620,0.928684516
10621,0.957944803
10622,0.71775697
10623,-0.997426117
10624,0.52665526
10625,-0.787890511
10626,-0.969839589
10627,-0.760598024
10628,0.996460068
10629,0.570263692
10630,-0.974870109
10631,-0.99666911
10632,-0.506385533
10633,-0.996409939
10634,-0.79746957
10635,0.983347157
10636,-0.989200073
10637,0.911645003
10638,0.997728919
10639,0.78243559
10640,-0.72705403
10641,-0.99814116
10642,-0.974106188
10643,-0.64934124
10644,-0.546808217
10645,0.808411302
10646,0.586159945
10647,-0.507896745
10648,-0.966830933
10649,-0.974517654
10650,0.877802975
10651,0.758390067
10652,0.935273099
10653,0.929499639
10654,0.702027318
10655,-0.920969005
10656,0.999631093
10657,-0.526537
10658,-0.871450256
10659,0.775326936
10660,-0.773903048
10661,-0.993609013
10662,0.62354864
10663,-0.506666579
10664,0.640449924
10665,0.865169959
10666,0.981647051
10667,0.987997624
10668,-0.836329303
10669,-0.770014416
10670,0.947760079
10671,0.659276868
10672,-0.974890972
10673,0.926909006
10674,-0.993805358
10675,0.543427793
10676,-0.938383027
10677,-0.958500637
10678,-0.75877465
10679,-0.763012995
10680,-0.673020777
10681,0.695354391
10682,-0.923235734
10683,-0.573393171
10684,0.995867219
10685,0.998529916
10686,-0.694022118
10687,0.979969595
10688,-0.985522569
10689,-0.658613384
10690,-0.965546227
10691,-0.845304306
10692,-0.999401309
10693,-0.663252048
10694,0.88474455
10695,0.964317133
10696,-0.929105042
10697,0.851185714
10698,0.921320566
10699,0.997157767
10700,0.513022339
10701,0.956398065
10702,-0.934157855
10703,-0.542278156
10704,0.591677572
10705,0.993557513
10706,-0.841787204
10707,-0.811494526
10708,-0.999461571
10709,-0.816433311
10710,-0.865888221
10711,0.99482541
10712,0.574558485
10713,-0.993375354
10714,0.743060198
10715,-0.802032355
10716,-0.937714834
10717,-0.554537199
10718,0.898643616
10719,0.969433488
10720,0.931871157
10721,0.977479638
10722,0.991961658
10723,0.790055074
10724,0.95110903
10725,0.828897878
10726,-0.857036008
10727,-0.891892604
10728,-0.980667889
10729,-0.854402637
10730,0.940259033
10731,0.896736376
10732,0.959699033
10733,-0.993408436
10734,-0.773087686
10735,0.982844075
10736,-0.811188087
10737,-0.919596557
10738,-0.912158874
10739,-0.884548325
10740,0.987319417
10741,0.636377704
10742,0.533149248
10743,-0.819644988
10744,0.538877764
10745,-0.576920883
10746,-0.773548804
10747,-0.883874588
10748,-0.601148922
10749,-0.927130386
10750,-0.948729703
10751,-0.95087859
10752,-0.586700102
10753,-0.768788899
10754,-0.653525462
10755,-0.530138088
10756,0.90928028
10757,0.95950543
10758,0.733493656
10759,-0.99807905
10760,0.903601655
10761,0.986853828
10762,0.943626582
10763,-0.653525462
10764,0.560294804
10765,-0.863612968
10766,-0.865992354
10767,0.993473169
10768,-0.589692843
10769,-0.850086922
10770,-0.981128173
10771,0.641592588
10772,-0.642569902
10773,-0.99576851
10774,0.870621303
10775,0.72628534
10776,-0.799513191
10777,-0.893558079
10778,-0.752289603
10779,0.979549426
10780,-0.882207862
10781,0.826106966
10782,0.605024798
10783,0.773866449
10784,0.980748298
10785,-0.914508814
10786,0.670980315
10787,-0.781472164
10788,-0.926699011
10789,0.858063451
10790,0.976697
10791,-0.825447655
10792,-0.537312369
10793,-0.880535353
10794,0.779772773
10795,-0.646961615
10796,-0.907708447
10797,-0.732776645
10798,-0.971797436
10799,-0.910895983
10800,0.707345203
10801,-0.99165671
10802,-0.706343749
10803,-0.948571984
10804,-0.899977796
10805,-0.977059886
10806,-0.67106299
10807,-0.703243179
10808,-0.926783951
10809,0.83445735
10810,-0.99498462
10811,0.889766249
10812,0.995526387
10813,0.994336634
10814,0.525783033
10815,0.504694665
10816,-0.96433883
10817,-0.937526834
10818,-0.923370326
10819,0.880248048
10820,0.932102551
10821,0.708940998
10822,-0.526006618
10823,0.89345335
10824,-0.964011231
10825,-0.831474504
10826,-0.947835243
10827,0.502318975
10828,0.97856484
10829,-0.986677153
10830,0.984328524
10831,-0.991222236
10832,-0.531820551
10833,-0.652100203
10834,0.774062675
10835,-0.986483729
10836,0.956182169
10837,0.805043455
10838,-0.899201358
10839,0.939645202
10840,0.735135288
10841,-0.980265304
10842,-0.686621153
10843,0.993626835
10844,-0.875779024
10845,0.93647686
10846,-0.568959136
10847,-0.997500267
10848,-0.537939791
10849,0.995493543
10850,0.999016129
10851,-0.947299079
10852,-0.752426044
10853,0.888763185
10854,-0.861018937
10855,0.534781998
10856,-0.524229798
10857,-0.99597767
10858,0.648523017
10859,0.545652381
10860,0.578908473
10861,-0.800461417
10862,-0.586700102
10863,-0.965079147
10864,-0.59179017
10865,0.947613684
10866,0.77121913
10867,0.998531824
10868,0.989545614
10869,-0.739720724
10870,0.984547818
10871,0.988889641
10872,0.709349364
10873,0.684551663
10874,0.636379492
10875,0.599891217
10876,0.981698074
10877,0.998495583
10878,0.888292469
10879,-0.929636795
10880,-0.792652144
10881,0.955810342
10882,0.58484776
10883,-0.848355343
10884,-0.572530183
10885,-0.881089518
10886,0.505605577
10887,-0.628251442
10888,0.704364086
10889,-0.855997477
10890,-0.796752798
10891,-0.98949018
10892,-0.946046441
10893,-0.514033569
10894,-0.934570573
10895,-0.996675011
10896,-0.956013541
10897,-0.824068114
10898,0.885313677
10899,-0.720292586
10900,0.861404117
10901,-0.966384836
10902,0.531281765
10903,-0.898533284
10904,0.643106125
10905,0.843691107
10906,-0.570596477
10907,0.986203458
10908,-0.928969377
10909,-0.559441531
10910,0.63604021
10911,0.648024942
10912,-0.753835388
10913,-0.855978522
10914,-0.998647938
10915,-0.775313882
10916,-0.760243065
10917,-0.965622702
10918,-0.997662637
10919,-0.997465457
10920,-0.631550502
10921,-0.957427178
10922,0.794070907
10923,0.895890137
10924,-0.883994637
10925,-0.984315172
10926,-0.930309219
10927,-0.986684128
10928,0.947557296
10929,0.631309095
10930,-0.728584614
10931,-0.755005411
10932,0.994444045
10933,0.968036541
10934,-0.505215152
10935,0.983761544
10936,-0.919299238
10937,-0.869811902
10938,-0.670911767
10939,-0.69875526
10940,0.721403062
10941,0.695044316
10942,-0.953526267
10943,-0.824455141
10944,0.855580349
10945,0.997862796
10946,-0.960522442
10947,0.773128218
10948,-0.603027015
10949,-0.721504572
10950,-0.929696521
10951,0.925668111
10952,0.988180259
10953,-0.537796734
10954,0.818850965
10955,-0.83128698
10956,0.543637431
10957,-0.896091072
10958,0.985086545
10959,0.979875416
10960,0.500965303
10961,-0.639295519
10962,-0.750939329
10963,-0.876012981
10964,-0.919630831
10965,0.784522723
10966,0.802425462
10967,-0.749889832
10968,-0.975304882
10969,-0.505739693
10970,0.765528404
10971,-0.968653174
10972,0.997568875
10973,-0.91362407
10974,-0.764282263
10975,0.579188149
10976,-0.926660923
10977,-0.857264958
10978,-0.876588664
10979,-0.719527413
10980,0.688895631
10981,-0.775184476
10982,0.763288796
10983,-0.997305413
10984,0.629505034
10985,0.829181845
10986,0.981505902
10987,0.99679178
10988,0.772515817
10989,-0.872624034
10990,-0.986646516
10991,0.995981306
10992,0.784729976
10993,0.831169913
10994,-0.766064151
10995,-0.977335925
10996,-0.99302576
10997,-0.660158453
10998,-0.559437955
10999,-0.767607968
11000,0.966481577
11001,0.979232854
11002,0.77826764
11003,-0.849575435
11004,-0.811171158
11005,-0.692908305
11006,-0.721004948
11007,0.787702928
11008,0.959854726
11009,0.673222844
11010,-0.615536645
11011,0.657573542
11012,-0.995335585
11013,-0.767456626
11014,-0.738061746
11015,-0.990422312
11016,0.507018617
11017,-0.611606169
11018,-0.561458568
11019,0.58895491
11020,-0.747958629
11021,0.878231369
11022,-0.774117036
11023,-0.606286437
11024,0.727530527
11025,0.77324314
11026,0.53245596
11027,0.887669339
11028,0.629697147
11029,-0.821598185
11030,-0.571396282
11031,-0.958268171
11032,-0.639110201
11033,0.961812811
11034,0.926304772
11035,0.897966363
11036,-0.759814194
11037,0.529580108
11038,0.996906106
11039,0.86355199
11040,-0.62321204
11041,-0.800279198
11042,-0.950938316
11043,-0.507579697
11044,-0.964102728
11045,-0.836776116
11046,-0.993894411
11047,0.63934839
11048,-0.742058326
11049,0.994159661
11050,-0.984835063
11051,0.849643864
11052,-0.835544102
11053,0.990309237
11054,0.685631262
11055,0.549843636
11056,-0.764045565
11057,-0.612247897
11058,0.857132511
11059,-0.886363055
11060,0.848092715
11061,-0.983537899
11062,-0.708428558
11063,-0.926242542
11064,-0.846559746
11065,0.992434579
11066,-0.781421677
11067,0.932508414
11068,-0.99705256
11069,0.975402339
11070,0.787494304
11071,0.811955823
11072,0.974211096
11073,-0.586700102
11074,-0.547629123
11075,-0.964966908
11076,-0.643818725
11077,-0.890789579
11078,0.954511508
11079,-0.872882906
11080,-0.771804946
11081,-0.991047051
11082,0.986672147
11083,-0.793240702
11084,0.996203997
11085,-0.838408628
11086,-0.636628529
11087,0.868708519
11088,0.690270523
11089,-0.810927784
11090,0.976151955
11091,-0.998778536
11092,-0.90844042
11093,0.998271759
11094,-0.997270066
11095,-0.891286104
11096,-0.962470692
11097,0.707056468
11098,-0.857033385
11099,-0.969585902
11100,-0.550273402
11101,0.937061901
11102,0.98149708
11103,-0.987144471
11104,-0.891614359
11105,0.820152063
11106,-0.815596729
11107,-0.574718231
11108,-0.978908473
11109,0.514596257
11110,-0.980345952
11111,0.997323056
11112,0.979588528
11113,0.67783397
11114,-0.995092389
11115,0.984474203
11116,-0.867614018
11117,-0.975179648
11118,0.816120971
11119,-0.522780874
11120,-0.791568074
11121,0.750559395
11122,-0.8255196
11123,-0.99465714
11124,0.982718901
11125,0.974021486
11126,-0.974698263
11127,0.654118848
11128,0.945319894
11129,0.967775881
11130,0.557477605
11131,0.914575753
11132,0.946100982
11133,-0.938414142
11134,-0.634150911
11135,0.756378157
11136,0.984687954
11137,-0.927987115
11138,0.964831958
11139,0.835394787
11140,0.735500559
11141,0.670117268
11142,-0.713580616
11143,0.942002176
11144,-0.586700102
11145,-0.907169363
11146,-0.820413499
11147,0.999524516
11148,0.79225248
11149,0.987997624
11150,0.762724975
11151,0.995489311
11152,0.974421985
11153,0.658918034
11154,-0.96837183
11155,-0.983955385
11156,0.950715506
11157,0.70927724
11158,0.732621131
11159,0.75231893
11160,-0.998778656
11161,0.973553692
11162,-0.882538143
11163,0.975880684
11164,0.928338736
11165,-0.996882144
11166,0.547312908
11167,-0.894804518
11168,-0.990784244
11169,0.891366752
11170,-0.983738476
11171,-0.817676531
11172,-0.613704926
11173,-0.997728025
11174,0.976233854
11175,-0.964740521
11176,-0.984882272
11177,-0.906167133
11178,-0.984882272
11179,-0.995445202
11180,0.729959327
11181,0.556535161
11182,-0.948330397
11183,-0.681194247
11184,0.708355778
11185,-0.801139027
11186,0.932837384
11187,-0.827061093
11188,0.997254151
11189,0.94648026
11190,-0.99574121
11191,-0.916100496
11192,0.994463
11193,-0.983675293
11194,-0.864230555
11195,0.655416013
11196,-0.87206516
11197,-0.951904424
11198,0.833610754
11199,0.679429944
11200,-0.96048334
11201,0.93681483
11202,-0.864885813
11203,-0.992456634
11204,0.790999902
11205,0.944006933
11206,-0.985280863
11207,-0.949144925
11208,-0.758789671
11209,0.601841613
11210,0.807165876
11211,-0.885589179
11212,-0.918686539
11213,-0.970921334
11214,-0.846699286
11215,0.780271265
11216,-0.705701246
11217,-0.677869615
11218,0.9290781
11219,0.724847384
11220,0.995781266
11221,0.86145675
11222,0.995089111
11223,-0.826244718
11224,0.997188226
11225,-0.950198536
11226,-0.973049418
11227,-0.740052734
11228,-0.521494916
11229,0.66464661
11230,-0.809193105
11231,-0.700402734
11232,0.823719652
11233,-0.71566316
11234,-0.747189164
11235,0.878317263
11236,0.926368253
11237,-0.648761504
11238,-0.876301657
11239,-0.971531589
11240,-0.841979436
11241,-0.950737858
11242,-0.504813283
11243,-0.997785129
11244,0.958723388
11245,-0.760277756
11246,-0.992360965
11247,0.995815182
11248,0.964631023
11249,-0.728321093
11250,-0.556233193
11251,-0.684597619
11252,-0.994591215
11253,-0.985915497
11254,0.959948547
11255,-0.850436397
11256,-0.523550339
11257,0.508544553
11258,0.865327857
11259,-0.94673043
11260,-0.518191981
11261,-0.638072684
11262,-0.978858344
11263,-0.927894725
11264,-0.994293419
11265,-0.570595464
11266,0.903736903
11267,-0.990098527
11268,-0.944273436
11269,-0.693006894
11270,0.99393691
11271,-0.988135077
11272,0.60809312
11273,-0.876088324
11274,-0.896167011
11275,0.631215273
11276,-0.536264957
11277,0.989346766
11278,0.925976159
11279,0.511835507
11280,-0.877293634
11281,-0.721135069
11282,-0.764882504
11283,0.577230958
11284,-0.729223302
11285,0.705019344
11286,0.949261635
11287,-0.999517423
11288,-0.715024592
11289,-0.606302173
11290,-0.773137696
11291,-0.592176243
11292,0.653915351
11293,0.994385213
11294,-0.76364298
11295,0.948338802
11296,-0.985574486
11297,-0.742342353
11298,0.941912885
11299,-0.727964763
11300,-0.844504084
11301,-0.912393129
11302,-0.825850061
11303,0.975046963
11304,-0.795567098
11305,0.647794561
11306,-0.716855178
11307,-0.969769611
11308,0.509676785
11309,-0.972275483
11310,-0.990576157
11311,-0.999769143
11312,0.990379573
11313,-0.99723001
11314,-0.507039778
11315,-0.961921713
11316,-0.802351311
11317,-0.623196483
11318,-0.929776632
11319,-0.656883772
11320,0.965292123
11321,-0.600999607
11322,-0.917292693
11323,-0.603508459
11324,-0.902636322
11325,-0.956939653
11326,-0.98367875
11327,-0.566251376
11328,-0.97923196
11329,-0.547619466
11330,0.645944842
11331,0.619015241
11332,0.980850763
11333,-0.978187827
11334,-0.824411032
11335,0.733173269
11336,-0.769959578
11337,0.532536429
11338,0.784179328
11339,-0.94253685
11340,0.986673994
11341,-0.606390331
11342,-0.533913229
11343,-0.820944298
11344,0.995046611
11345,-0.792650416
11346,-0.938622945
11347,0.739079116
11348,-0.99461774
11349,-0.722136465
11350,-0.688869941
11351,-0.625173106
11352,0.629420392
11353,-0.932303069
11354,0.766412791
11355,-0.624113058
11356,-0.998853343
11357,0.992327287
11358,-0.966010147
11359,-0.915799541
11360,-0.763664558
11361,-0.586700102
11362,0.749549238
11363,-0.954157921
11364,0.698224222
11365,-0.86925118
11366,0.672142589
11367,-0.825821748
11368,0.727235711
11369,0.999390282
11370,0.90479707
11371,-0.664564413
11372,0.993443902
11373,-0.999858016
11374,0.999159424
11375,-0.535564636
11376,-0.895180697
11377,-0.658627034
11378,0.969701838
11379,-0.983058302
11380,0.836646829
11381,0.796815385
11382,0.763113671
11383,0.911294813
11384,-0.888022093
11385,-0.775825845
11386,-0.817714262
11387,0.573500701
11388,-0.894132689
11389,-0.98297825
11390,-0.958176316
11391,0.623420307
11392,0.604740354
11393,0.995146035
11394,-0.947289364
11395,-0.554761738
11396,0.933777146
11397,-0.958075104
11398,-0.530621619
11399,-0.969664703
11400,0.99130795
11401,-0.706665447
11402,-0.894362116
11403,-0.746817993
11404,0.721433163
11405,-0.845372616
11406,0.988029096
11407,-0.990816313
11408,-0.972477669
11409,0.971673394
11410,0.680364341
11411,-0.986158037
